"","OBP","SLG","BA","Playoffs.x","BatAge","Num.Bat","Num.P","WAR","RA.G","ERA","FIP","WHIP","H9","HR9","BB9","SO9","SO.W","LOB","ERAP","SV.G","CG.G","tSho.G","cSho.G","RS.G","win_adj"
"557",0.302,0.355,0.244,0,28.1,40,18,4.6,3.99,3.61,3.76,1.292,8.5,0.8,3.1,5.7,1.85,6.81481481481481,93,0.185185185185185,0.0555555555555556,0.0740740740740741,0.0308641975308642,3.54320987654321,72
"558",0.323,0.375,0.262,0,28.6,39,15,6.3,3.73,3.38,3.56,1.22,8.5,0.7,2.4,5.1,2.11,6.76543209876543,101,0.290123456790123,0.0617283950617284,0.0555555555555556,0.00617283950617284,3.89506172839506,83
"559",0.321,0.393,0.25,0,27.4,52,25,4.8,4.65,4.09,3.7,1.417,9.1,0.7,3.7,6.4,1.73,7.35185185185185,94,0.259259259259259,0.117283950617284,0.0185185185185185,0.00617283950617284,4.20987654320988,77
"560",0.333,0.414,0.263,1,29.3,40,17,6.6,4.21,3.91,3.8,1.31,8.4,0.8,3.4,6,1.76,6.81481481481481,104,0.302469135802469,0.111111111111111,0.0864197530864197,0.0308641975308642,4.81481481481481,96
"561",0.328,0.393,0.258,1,28,43,20,9.3,3.98,3.49,3.63,1.229,8.1,0.7,3,6,2.01,6.47530864197531,112,0.296296296296296,0.111111111111111,0.0432098765432099,0.0185185185185185,4.62345679012346,94
"562",0.319,0.401,0.254,0,28.3,42,20,11.5,4.91,4.59,4.07,1.398,9.5,0.9,3.1,5.4,1.72,6.65432098765432,87,0.259259259259259,0.0493827160493827,0.0493827160493827,0.0123456790123457,4.23456790123457,67
"563",0.34,0.401,0.269,0,29.1,39,19,8,4.4,4.01,3.96,1.344,8.8,0.9,3.3,6.2,1.88,6.75925925925926,108,0.277777777777778,0.0925925925925926,0.0802469135802469,0.0246913580246914,4.51234567901235,84
"564",0.314,0.374,0.255,0,30.8,42,17,7.6,4.01,3.69,3.96,1.314,8.4,0.9,3.4,6.2,1.82,6.69753086419753,112,0.308641975308642,0.111111111111111,0.0617283950617284,0.0185185185185185,4.03086419753086,81
"565",0.309,0.39,0.253,0,28.9,39,19,7,4.59,4.03,3.8,1.343,8.7,0.7,3.3,5.7,1.71,7,96,0.25,0.075,0.025,0.0125,4.34375,77.9625
"566",0.336,0.391,0.262,0,27.7,38,17,6.9,4.2,3.79,4.24,1.288,7.9,0.9,3.7,5.6,1.54,6.66049382716049,105,0.246913580246914,0.172839506172839,0.0493827160493827,0.0308641975308642,4.67901234567901,87
